"Id","MSZoning","LotFrontage","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","Electrical","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageQual","GarageCond","PavedDrive","PoolArea","PoolQC","Fence","MiscFeature","YrSold","SaleType","SaleCondition","SalePrice","Crisis","MSSubClass","LotArea","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","TotRmsAbvGrd","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","MiscVal","MoSold","Reforma","outlier"
1229,"RL",65,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",766,"Ex","TA","PConc","Ex","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,1,1,1,"Ex","Typ",1,"Gd","Attchd",2008,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2008,"New","Partial",367294,"Burbuja",120,8769,2008,2008,1540,0,162,1702,1702,0,0,1702,7,1052,0,72,0,0,224,0,10,0,TRUE
1230,"RL",70,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,"Hip","CompShg","BrkFace","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Gd","Y","SBrkr",0,0,2,0,4,1,"TA","Maj1",0,NA,"Basment",1960,"Unf",1,"TA","TA","Y",0,NA,"GdWo",NA,2008,"WD","Normal",127000,"Burbuja",80,7910,1960,1960,666,0,409,1075,1507,0,0,1507,7,404,0,0,0,0,0,0,8,48,FALSE
1231,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","RRAe","Duplex","1.5Fin",5,5,"Shed","CompShg","Plywood","Plywood","None",1,"TA","TA","CBlock","Gd","TA","No","GLQ","Rec","GasA","Ex","Y","SBrkr",0,0,2,2,4,2,"TA","Typ",1,"TA","BuiltIn",1977,"RFn",2,"TA","TA","N",0,NA,NA,"Gar2",2007,"WD","Normal",190000,"Crisis",90,18890,1977,1977,498,211,652,1361,1361,1259,0,2620,12,600,155,24,145,0,0,8300,8,30,TRUE
1232,"RL",70,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","SLvl",5,6,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",120,"TA","TA","CBlock","TA","TA","Av","ALQ","Unf","GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,"Attchd",1962,"Unf",2,"TA","TA","Y",0,NA,"GdWo",NA,2006,"WD","Normal",132500,"Crisis",90,7728,1962,1962,803,0,303,1106,1190,0,0,1190,6,540,0,18,0,0,0,0,5,44,FALSE
1233,"RL",70,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","Duplex","1Story",4,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab",NA,NA,NA,NA,NA,"GasA","TA","Y","SBrkr",0,0,2,0,2,2,"TA","Typ",0,NA,"CarPort",1962,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",101800,"Crisis",90,9842,1962,1962,0,0,0,0,1224,0,0,1224,6,462,0,0,0,0,0,0,3,45,TRUE
1234,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,"Hip","CompShg","Plywood","Plywood","BrkFace",180,"TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","Fa","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,"Attchd",1959,"RFn",2,"TA","TA","Y",0,NA,"MnPrv",NA,2010,"COD","Abnorml",142000,"Burbuja",20,12160,1959,1959,1000,0,188,1188,1188,0,0,1188,6,531,0,0,0,0,0,0,5,51,FALSE
1235,"RH",55,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","2Story",5,6,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","Av","Unf","Unf","GasA","TA","N","FuseA",0,0,1,1,4,1,"TA","Typ",0,NA,NA,NA,NA,0,NA,NA,"N",0,NA,NA,NA,2008,"WD","Abnorml",130000,"Burbuja",70,8525,1911,1950,0,0,940,940,1024,940,0,1964,7,0,0,192,0,0,0,0,11,58,TRUE
1236,"RL",96,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",5,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","Mn","Unf","Unf","GasA","Gd","Y","FuseF",0,0,1,1,4,1,"TA","Typ",0,NA,"Detchd",1914,"Unf",1,"Fa","Fa","N",0,NA,NA,NA,2006,"WD","Normal",138887,"Crisis",70,13132,1914,1950,0,0,747,747,892,892,0,1784,9,180,203,40,0,0,0,0,7,56,FALSE
1237,"RL",36,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story",7,5,"Gable","CompShg","VinylSd","Wd Shng","Stone",106,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,2,1,"Gd","Typ",0,NA,"BuiltIn",2003,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",175500,"Burbuja",160,2628,2003,2003,0,0,764,764,764,862,0,1626,6,474,0,27,0,0,0,0,6,7,TRUE
1238,"RL",41,"Pave",NA,"IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,4,1,"Gd","Typ",1,"Gd","BuiltIn",2004,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",195000,"Crisis",60,12393,2004,2005,0,0,847,847,847,1101,0,1948,8,434,100,48,0,0,0,0,9,1,FALSE
1239,"RL",63,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,1,1,3,1,"TA","Typ",0,NA,"Detchd",2005,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Abnorml",142500,"Crisis",20,13072,2005,2005,0,0,1141,1141,1141,0,0,1141,6,484,0,0,0,0,0,0,3,1,FALSE
1240,"RL",64,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",32,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr",0,0,2,0,2,1,"Ex","Typ",1,"Gd","Attchd",2006,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",265900,"Crisis",20,9037,2006,2006,428,0,1048,1476,1484,0,0,1484,6,472,120,33,0,0,0,0,12,1,TRUE
1241,"RL",65,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",252,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd","Typ",0,NA,"Attchd",2003,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",224900,"Burbuja",60,8158,2003,2003,550,0,334,884,884,884,0,1768,8,543,0,63,0,0,0,0,7,5,FALSE
1242,"RL",83,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,6,"Hip","CompShg","VinylSd","VinylSd","Stone",0,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"Gd","Typ",0,NA,"Attchd",2007,"RFn",3,"TA","TA","Y",0,NA,NA,NA,2007,"New","Partial",248328,"Crisis",20,9849,2007,2007,0,0,1689,1689,1689,0,0,1689,7,954,0,56,0,0,0,0,6,0,TRUE
1243,"RL",85,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",7,6,"Gable","CompShg","Plywood","Plywood","BrkFace",81,"TA","TA","CBlock","Gd","TA","Gd","GLQ","LwQ","GasA","TA","Y","SBrkr",1,0,2,0,3,1,"Gd","Typ",2,"TA","Attchd",1974,"RFn",2,"TA","TA","Y",0,NA,"MnPrv",NA,2010,"WD","Family",170000,"Burbuja",85,10625,1974,1974,885,168,0,1053,1173,0,0,1173,6,528,0,120,0,0,0,0,1,36,FALSE
1244,"RL",107,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Ex","TA","PConc","Ex","Gd","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,2,1,"Ex","Typ",1,"Gd","Attchd",2006,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2006,"New","Partial",465000,"Crisis",20,13891,2006,2006,1386,0,690,2076,2076,0,0,2076,7,850,216,229,0,0,0,0,9,0,TRUE
1245,"RL",NA,"Pave",NA,"IR1","HLS","AllPub","Corner","Mod","Crawfor","Norm","Norm","1Fam","2Story",8,7,"Gable","CompShg","BrkFace","Stucco","None",0,"TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Fa","Y","SBrkr",0,0,1,0,3,1,"Gd","Typ",2,"Gd","Detchd",1931,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",230000,"Crisis",70,11435,1929,1950,0,0,792,792,792,725,0,1517,7,400,0,0,0,0,0,0,6,56,FALSE
1246,"RL",78,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,7,"Hip","CompShg","VinylSd","VinylSd","BrkFace",74,"TA","TA","CBlock","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,3,1,3,1,"TA","Typ",1,"TA","BuiltIn",1984,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Abnorml",178000,"Crisis",80,12090,1984,2003,0,0,585,585,1140,728,0,1868,7,477,268,112,0,0,147,0,1,4,TRUE
1247,"FV",65,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd","Typ",0,NA,"Attchd",2005,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2006,"New","Partial",186500,"Crisis",60,8125,2005,2006,0,0,756,756,756,797,0,1553,6,615,0,45,0,0,0,0,3,0,FALSE
1248,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",335,"TA","TA","CBlock","TA","TA","Av","GLQ","Unf","GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,"Attchd",1976,"Unf",3,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",169900,"Burbuja",80,12328,1976,1976,539,0,473,1012,1034,0,0,1034,6,888,0,0,0,0,0,0,5,34,FALSE
1249,"RM",60,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",6,5,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","Gd","TA","No","Rec","Unf","OthW","Fa","N","SBrkr",0,0,1,1,3,1,"TA","Typ",1,"Gd","Detchd",1950,"Unf",2,"Fa","Fa","P",0,NA,NA,NA,2008,"WD","Normal",129500,"Burbuja",75,9600,1917,1950,319,0,416,735,1134,924,0,2058,8,396,0,0,259,0,0,0,4,58,TRUE
1250,"RL",60,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ","Rec","GasA","TA","Y","SBrkr",0,0,1,0,3,1,"TA","Typ",0,NA,"Attchd",1950,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",119000,"Crisis",20,7200,1950,1950,534,96,246,876,988,0,0,988,6,276,0,80,0,0,0,0,5,57,FALSE
1251,"RL",93,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Ex","Typ",2,"TA","Attchd",1968,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",244000,"Burbuja",20,11160,1968,1968,1065,0,1045,2110,2110,0,0,2110,8,522,0,0,0,0,0,0,4,42,TRUE
1252,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,"Gable","CompShg","VinylSd","Wd Shng","Stone",163,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,0,2,1,"Gd","Typ",1,"Gd","Attchd",2003,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",171750,"Crisis",120,3136,2003,2003,0,0,1405,1405,1405,0,0,1405,6,478,148,36,0,0,0,0,3,3,FALSE
1253,"RL",62,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,"Attchd",1968,"RFn",1,"TA","TA","Y",0,NA,"GdWo","Shed",2009,"WD","Normal",130000,"Burbuja",20,9858,1968,1968,510,0,354,864,874,0,0,874,5,288,33,0,0,0,0,600,11,41,FALSE
1254,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","2Story",7,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","TA","TA","Gd","LwQ","ALQ","GasA","TA","Y","SBrkr",1,0,2,1,3,1,"Gd","Typ",2,"Gd","Attchd",1974,"RFn",2,"TA","TA","Y",0,NA,"MnPrv",NA,2007,"WD","Normal",294000,"Crisis",60,17542,1974,2003,125,1031,36,1192,1516,651,0,2167,9,518,220,47,0,0,0,0,7,4,TRUE
1255,"RL",60,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",92,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd","Typ",1,"Gd","BuiltIn",2003,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",165400,"Burbuja",60,6931,2003,2004,0,0,746,746,760,896,0,1656,7,397,178,128,0,0,0,0,7,4,FALSE
1256,"RM",52,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Fa","No","LwQ","Unf","GasA","TA","Y","FuseA",0,0,1,0,3,1,"TA","Typ",1,"Gd","Detchd",1978,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",127500,"Crisis",50,6240,1931,1950,425,0,459,884,959,408,0,1367,6,560,0,0,0,0,120,0,11,57,FALSE
1257,"RL",91,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,"Hip","CompShg","HdBoard","HdBoard","BrkFace",554,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Gd","Typ",1,"TA","Attchd",1994,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",301500,"Burbuja",20,14303,1994,1994,1314,0,672,1986,1987,0,0,1987,7,691,262,36,0,0,0,0,8,14,TRUE
1258,"RL",56,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Feedr","Norm","1Fam","1Story",5,8,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Fa","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"TA","Typ",0,NA,NA,NA,NA,0,NA,NA,"Y",0,NA,NA,NA,2009,"WD","Normal",99900,"Burbuja",30,4060,1922,1950,0,0,864,864,864,0,0,864,4,0,0,96,0,0,0,0,7,59,TRUE
1259,"RL",59,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Gd","Typ",0,NA,"Attchd",2005,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",190000,"Burbuja",80,9587,2005,2005,655,0,201,856,1166,0,0,1166,5,400,212,0,0,0,0,0,7,3,FALSE
1260,"RL",65,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ","LwQ","GasA","Gd","Y","SBrkr",1,0,1,1,3,1,"TA","Typ",0,NA,"Attchd",1969,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",151000,"Burbuja",20,9750,1969,1969,602,438,14,1054,1054,0,0,1054,6,460,180,0,0,0,80,0,7,39,TRUE
1261,"RL",NA,"Pave",NA,"IR3","Lvl","AllPub","CulDSac","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"TA","Typ",1,"TA","BuiltIn",1999,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",181000,"Burbuja",60,24682,1999,1999,0,0,841,841,892,783,0,1675,7,502,0,103,0,0,0,0,6,10,FALSE
1262,"RL",80,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","Gd","Y","SBrkr",0,0,1,0,2,1,"TA","Typ",0,NA,"Attchd",1956,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",128900,"Burbuja",20,9600,1956,1956,504,0,546,1050,1050,0,0,1050,5,338,0,0,0,0,0,0,6,53,FALSE
1263,"RL",NA,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",4,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","Unf","Unf","GasA","Ex","Y","FuseA",1,0,1,0,5,1,"TA","Min2",2,"TA","Attchd",1957,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",161500,"Burbuja",50,11250,1957,1989,0,0,1104,1104,1104,684,0,1788,8,304,120,0,0,0,0,0,11,20,FALSE
1264,"RL",60,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story",6,6,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","Ex","Y","FuseA",0,0,1,0,3,1,"TA","Typ",1,"Gd","Detchd",1940,"Unf",2,"TA","TA","N",0,NA,"GdPrv",NA,2007,"WD","Normal",180500,"Crisis",70,13515,1919,1950,0,0,764,764,1060,764,0,1824,8,520,0,0,126,0,0,0,7,57,FALSE
1265,"RH",34,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","TwnhsE","1Story",6,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Gd","Typ",0,NA,"Attchd",1998,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2008,"COD","Abnorml",181000,"Burbuja",120,4060,1998,1999,266,0,1139,1405,1337,0,0,1337,5,511,144,68,0,0,0,0,8,9,FALSE
1266,"FV",35,"Pave",NA,"Reg","Lvl","AllPub","FR3","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",218,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd","Typ",0,NA,"Detchd",1999,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",183900,"Crisis",160,3735,1999,1999,450,0,241,691,713,739,0,1452,6,506,0,34,0,0,0,0,3,7,TRUE
1267,"RM",60,"Pave",NA,"IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2.5Unf",7,4,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","TA","TA","No","Unf","Unf","GasA","TA","N","FuseF",0,0,1,1,4,2,"TA","Typ",1,"Gd","Detchd",1960,"Unf",1,"TA","TA","N",0,NA,"MnPrv",NA,2007,"WD","Normal",122000,"Crisis",190,10120,1910,1950,0,0,925,925,964,925,0,1889,9,308,0,0,264,0,0,0,1,57,TRUE
1268,"RL",89,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,"Hip","CompShg","Stucco","CmentBd","None",0,"Ex","TA","PConc","Ex","TA","Gd","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"Ex","Typ",1,"Gd","Attchd",2009,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",378500,"Burbuja",20,13214,2008,2009,0,0,2002,2002,2018,0,0,2018,10,746,144,76,0,0,0,0,5,1,TRUE
1269,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin",8,9,"Gable","CompShg","Stucco","Stucco","BrkFace",632,"TA","Gd","CBlock","TA","TA","Mn","Rec","Unf","GasA","Ex","Y","SBrkr",0,0,3,1,4,1,"Gd","Typ",2,"Gd","BuiltIn",1982,"Unf",3,"TA","TA","Y",0,NA,"GdWo",NA,2008,"WD","Normal",381000,"Burbuja",50,14100,1935,1997,192,0,536,728,1968,1479,0,3447,11,1014,314,12,0,0,0,0,5,11,TRUE
1270,"RL",78,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin",5,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",180,"TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasW","TA","Y","FuseA",0,0,1,1,3,1,"TA","Typ",0,NA,"Attchd",1958,"Unf",1,"TA","TA","Y",0,NA,"GdWo",NA,2007,"WD","Normal",144000,"Crisis",50,11344,1958,1958,460,0,414,874,874,650,0,1524,7,315,0,0,0,0,0,0,7,49,FALSE
1271,"RL",NA,"Pave",NA,"Reg","Low","AllPub","Inside","Sev","ClearCr","Norm","Norm","1Fam","1Story",7,6,"Shed","WdShake","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","TA","Y","SBrkr",2,0,0,1,0,1,"Gd","Typ",1,"TA","Attchd",1979,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",260000,"Burbuja",40,23595,1979,1979,1258,0,74,1332,1332,192,0,1524,4,586,268,0,0,0,0,0,4,31,FALSE
1272,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story",6,7,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr",0,0,2,0,3,1,"Gd","Typ",1,"Gd","Attchd",1968,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",185750,"Burbuja",20,9156,1968,1968,0,0,1489,1489,1489,0,0,1489,7,462,0,0,0,0,0,0,8,41,TRUE
1273,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,"Hip","CompShg","HdBoard","Plywood","BrkFace",114,"TA","TA","CBlock","TA","TA","No","BLQ","LwQ","GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,"Attchd",1965,"Unf",1,"TA","TA","Y",0,NA,"MnPrv",NA,2006,"WD","Normal",137000,"Crisis",20,13526,1965,1965,560,375,0,935,935,0,0,935,5,288,180,0,0,0,0,0,11,41,TRUE
1274,"RL",124,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,7,"Gable","CompShg","Plywood","Plywood","BrkFace",84,"TA","TA","CBlock","TA","TA","Av","ALQ","Unf","GasA","Gd","Y","SBrkr",1,0,1,0,2,1,"Ex","Typ",1,"Gd","Basment",1959,"RFn",1,"TA","TA","Y",0,NA,"GdPrv",NA,2008,"WD","Normal",177000,"Burbuja",80,11512,1959,2006,719,0,300,1019,1357,0,0,1357,5,312,0,0,0,0,163,0,5,2,TRUE
1275,"RL",53,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"TA","Typ",1,"Gd","Detchd",1985,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",139000,"Crisis",50,5362,1910,2003,0,0,661,661,661,589,0,1250,8,552,242,0,81,0,0,0,11,4,TRUE
